,Team,Off_Rating,Def_Rating,Year,NBA Champion,Normalized_Off_Rating,Normalized_Def_Rating,Contender,Team,Off_Rating,Def_Rating,Year,Normalized_Off_Rating,Normalized_Def_Rating,Contender at Christmas
648,Toronto Raptors,111.4,107.1,2017,False,0.7190082644628105,0.5384615384615394,False,Miami Heat,107.9,103.4,2020.0,0.5528700906344413,0.6357615894039734,False
649,Utah Jazz,109.0,104.7,2017,False,0.5206611570247934,0.8021978021978023,True,Milwaukee Bucks,122.7,105.7,2020.0,1.0,0.5596026490066224,True
650,Washington Wizards,110.4,108.8,2017,False,0.6363636363636369,0.3516483516483522,False,Minnesota Timberwolves,109.9,99.0,2020.0,0.6132930513595168,0.7814569536423842,True
651,Atlanta Hawks,104.4,110.1,2018,False,0.1415929203539831,0.1839080459770123,False,New Orleans Pelicans,105.0,104.5,2020.0,0.46525679758308164,0.5993377483443709,False
652,Boston Celtics,106.8,103.2,2018,False,0.3539823008849558,0.9770114942528731,False,New York Knicks,101.9,113.1,2020.0,0.37160120845921474,0.3145695364238412,False
653,Brooklyn Nets,106.1,109.7,2018,False,0.2920353982300883,0.2298850574712643,False,Orlando Magic,105.6,100.9,2020.0,0.4833836858006041,0.7185430463576158,False
654,Charlotte Hornets,109.0,109.0,2018,False,0.5486725663716818,0.3103448275862071,False,Philadelphia 76ers,104.6,100.0,2020.0,0.45317220543806636,0.7483443708609272,False
655,Chicago Bulls,103.4,110.5,2018,False,0.0530973451327441,0.1379310344827589,False,Phoenix Suns,102.9,99.0,2020.0,0.40181268882175253,0.7814569536423842,False
656,Cleveland Cavaliers,112.0,111.1,2018,False,0.8141592920353987,0.0689655172413802,False,Portland Trail Blazers,101.0,120.0,2020.0,0.3444108761329306,0.08609271523178796,False
657,Dallas Mavericks,105.4,108.4,2018,False,0.230088495575222,0.3793103448275857,False,Sacramento Kings,111.7,108.9,2020.0,0.6676737160120847,0.45364238410596003,False
658,Denver Nuggets,111.4,110.0,2018,False,0.7610619469026558,0.195402298850575,False,San Antonio Spurs,120.2,109.2,2020.0,0.9244712990936557,0.4437086092715231,False
659,Detroit Pistons,106.6,106.7,2018,False,0.3362831858407078,0.5747126436781607,False,Toronto Raptors,94.3,108.7,2020.0,0.14199395770392753,0.46026490066225156,False
660,Golden State Warriors,112.8,106.8,2018,True,0.8849557522123896,0.5632183908045982,True,Utah Jazz,120.0,101.0,2020.0,0.9184290030211479,0.7152317880794703,True
661,Houston Rockets,114.1,105.7,2018,False,1.0,0.6896551724137929,True,Washington Wizards,100.0,104.6,2020.0,0.31419939577039285,0.5960264900662253,False
662,Indiana Pacers,108.5,107.3,2018,False,0.5044247787610623,0.5057471264367821,False,Atlanta Hawks,112.5,112.4,2021.0,0.7023809523809523,0.20149253731343209,False
663,LA Clippers,109.4,109.2,2018,False,0.5840707964601779,0.2873563218390803,False,Boston Celtics,108.8,107.0,2021.0,0.4821428571428569,0.6044776119402985,False
664,Los Angeles Lakers,106.0,107.3,2018,False,0.2831858407079649,0.5057471264367821,False,Brooklyn Nets,111.7,106.1,2021.0,0.6547619047619049,0.6716417910447765,True
665,Memphis Grizzlies,103.6,110.4,2018,False,0.0707964601769909,0.1494252873563214,False,Charlotte Hornets,112.3,115.1,2021.0,0.6904761904761902,0.0,False
666,Miami Heat,106.2,105.8,2018,False,0.3008849557522129,0.6781609195402303,False,Chicago Bulls,111.4,109.0,2021.0,0.6369047619047622,0.4552238805970148,False
667,Milwaukee Bucks,109.0,109.1,2018,False,0.5486725663716818,0.2988505747126445,False,Cleveland Cavaliers,109.8,103.6,2021.0,0.5416666666666664,0.8582089552238812,True
668,Minnesota Timberwolves,112.5,110.2,2018,False,0.8584070796460181,0.1724137931034481,False,Dallas Mavericks,109.1,109.4,2021.0,0.49999999999999956,0.42537313432835766,False
669,New Orleans Pelicans,108.5,107.4,2018,False,0.5044247787610623,0.4942528735632179,False,Denver Nuggets,110.2,110.7,2021.0,0.5654761904761906,0.3283582089552235,False
670,New York Knicks,106.3,109.7,2018,False,0.3097345132743364,0.2298850574712643,False,Detroit Pistons,102.2,110.9,2021.0,0.0892857142857143,0.3134328358208949,False
671,Oklahoma City Thunder,110.1,106.4,2018,False,0.6460176991150441,0.60919540229885,False,Golden State Warriors,113.2,101.7,2021.0,0.7440476190476192,1.0,True
672,Orlando Magic,104.7,109.4,2018,False,0.1681415929203545,0.2643678160919536,False,Houston Rockets,107.0,114.1,2021.0,0.3749999999999999,0.07462686567164178,False
673,Philadelphia 76ers,108.5,103.9,2018,False,0.5044247787610623,0.8965517241379304,True,Indiana Pacers,110.2,108.8,2021.0,0.5654761904761906,0.4701492537313434,False
674,Phoenix Suns,102.8,111.7,2018,False,0.0,0.0,False,LA Clippers,106.5,106.0,2021.0,0.3452380952380951,0.6791044776119404,False
675,Portland Trail Blazers,108.4,105.7,2018,False,0.4955752212389389,0.6896551724137929,False,Los Angeles Lakers,105.5,107.7,2021.0,0.2857142857142856,0.552238805970149,False
676,Sacramento Kings,103.1,110.4,2018,False,0.0265486725663714,0.1494252873563214,False,Memphis Grizzlies,110.7,108.5,2021.0,0.5952380952380953,0.4925373134328357,False
677,San Antonio Spurs,107.1,104.1,2018,False,0.3805309734513273,0.8735632183908053,False,Miami Heat,111.5,109.3,2021.0,0.6428571428571428,0.4328358208955224,False
678,Toronto Raptors,113.0,105.3,2018,False,0.9026548672566376,0.7356321839080464,True,Milwaukee Bucks,110.3,106.4,2021.0,0.5714285714285712,0.6492537313432831,False
679,Utah Jazz,107.4,103.0,2018,False,0.4070796460176999,1.0,False,Minnesota Timberwolves,108.3,109.4,2021.0,0.4523809523809521,0.42537313432835766,False
680,Washington Wizards,108.1,107.7,2018,False,0.4690265486725662,0.4597701149425286,False,New Orleans Pelicans,108.0,111.8,2021.0,0.4345238095238094,0.24626865671641784,False
681,Atlanta Hawks,107.5,113.1,2019,False,0.3181818181818182,0.3109243697478996,False,New York Knicks,108.5,111.3,2021.0,0.4642857142857142,0.28358208955223874,False
682,Boston Celtics,111.3,107.0,2019,False,0.6636363636363634,0.8235294117647063,True,Oklahoma City Thunder,100.7,107.9,2021.0,0.0,0.5373134328358204,False
683,Brooklyn Nets,108.9,109.0,2019,False,0.445454545454546,0.6554621848739498,False,Orlando Magic,103.2,111.7,2021.0,0.14880952380952384,0.2537313432835816,False
684,Charlotte Hornets,110.7,112.0,2019,False,0.6090909090909093,0.4033613445378151,False,Philadelphia 76ers,108.1,109.8,2021.0,0.44047619047619,0.3955223880597015,False
685,Chicago Bulls,104.5,112.8,2019,False,0.0454545454545454,0.3361344537815128,False,Phoenix Suns,111.4,101.9,2021.0,0.6369047619047622,0.9850746268656714,True
686,Cleveland Cavaliers,106.8,116.8,2019,False,0.2545454545454543,0.0,False,Portland Trail Blazers,109.4,113.8,2021.0,0.5178571428571431,0.09701492537313416,False
687,Dallas Mavericks,108.7,110.1,2019,False,0.4272727272727275,0.5630252100840343,False,Sacramento Kings,109.3,112.9,2021.0,0.5119047619047616,0.1641791044776112,False
688,Denver Nuggets,112.1,108.1,2019,False,0.7363636363636359,0.7310924369747906,True,San Antonio Spurs,111.0,109.8,2021.0,0.613095238095238,0.3955223880597015,False
689,Detroit Pistons,108.4,108.7,2019,False,0.4000000000000005,0.680672268907563,False,Toronto Raptors,111.4,110.6,2021.0,0.6369047619047622,0.33582089552238825,False
690,Golden State Warriors,115.0,108.6,2019,False,1.0,0.6890756302521015,True,Utah Jazz,117.5,108.5,2021.0,1.0,0.4925373134328357,True
691,Houston Rockets,114.9,110.1,2019,False,0.9909090909090914,0.5630252100840343,True,Washington Wizards,107.5,110.9,2021.0,0.40476190476190466,0.3134328358208949,False
692,Indiana Pacers,109.4,106.0,2019,False,0.4909090909090914,0.9075630252100844,True,Atlanta Hawks,110.9,112.7,2022.0,0.37623762376237707,0.526315789473684,False
693,LA Clippers,111.4,110.4,2019,False,0.6727272727272733,0.5378151260504198,False,Boston Celtics,117.2,109.4,2022.0,1.0,0.8157894736842098,True
694,Los Angeles Lakers,107.4,108.9,2019,False,0.3090909090909096,0.6638655462184871,False,Brooklyn Nets,115.9,110.6,2022.0,0.8712871287128717,0.7105263157894741,True
695,Memphis Grizzlies,105.6,108.0,2019,False,0.1454545454545449,0.739495798319328,False,Charlotte Hornets,107.1,115.6,2022.0,0.0,0.27192982456140413,False
696,Miami Heat,106.7,107.1,2019,False,0.2454545454545457,0.815126050420169,False,Chicago Bulls,111.4,113.1,2022.0,0.4257425742574265,0.4912280701754391,False
697,Milwaukee Bucks,113.5,104.9,2019,False,0.8636363636363636,1.0,True,Cleveland Cavaliers,112.7,107.7,2022.0,0.5544554455445548,0.9649122807017539,True
698,Minnesota Timberwolves,110.6,112.2,2019,False,0.5999999999999995,0.3865546218487393,False,Dallas Mavericks,113.2,112.9,2022.0,0.6039603960396043,0.5087719298245609,False
699,New Orleans Pelicans,110.7,112.0,2019,False,0.6090909090909093,0.4033613445378151,False,Denver Nuggets,116.8,113.8,2022.0,0.9603960396039599,0.4298245614035091,False
700,New York Knicks,104.0,112.9,2019,False,0.0,0.3277310924369743,False,Detroit Pistons,110.2,116.8,2022.0,0.30693069306930754,0.16666666666666707,False
701,Oklahoma City Thunder,109.8,106.5,2019,False,0.527272727272727,0.8655462184873953,True,Golden State Warriors,112.9,113.8,2022.0,0.5742574257425749,0.4298245614035091,False
702,Orlando Magic,108.2,107.6,2019,False,0.381818181818182,0.7731092436974798,False,Houston Rockets,109.5,114.8,2022.0,0.23762376237623797,0.342105263157895,False
703,Philadelphia 76ers,111.6,109.0,2019,False,0.6909090909090904,0.6554621848739498,True,Indiana Pacers,111.7,111.9,2022.0,0.4554455445544559,0.5964912280701749,False
704,Phoenix Suns,105.3,114.2,2019,False,0.1181818181818179,0.2184873949579828,False,LA Clippers,109.8,109.2,2022.0,0.2673267326732674,0.8333333333333329,False
705,Portland Trail Blazers,113.7,109.5,2019,False,0.8818181818181821,0.6134453781512608,True,Los Angeles Lakers,114.5,115.4,2022.0,0.7326732673267327,0.2894736842105259,False
706,Sacramento Kings,109.6,110.8,2019,False,0.5090909090909086,0.5042016806722693,False,Memphis Grizzlies,112.6,107.3,2022.0,0.5445544554455441,1.0,True
707,San Antonio Spurs,112.2,110.6,2019,False,0.7454545454545457,0.5210084033613451,False,Miami Heat,109.8,111.0,2022.0,0.2673267326732674,0.675438596491228,False
708,Toronto Raptors,112.6,106.8,2019,True,0.7818181818181813,0.8403361344537821,True,Milwaukee Bucks,111.9,110.6,2022.0,0.47524752475247595,0.7105263157894741,False
709,Utah Jazz,110.3,105.3,2019,False,0.5727272727272724,0.9663865546218494,True,Minnesota Timberwolves,112.1,113.6,2022.0,0.49504950495049466,0.4473684210526321,False
710,Washington Wizards,110.2,112.9,2019,False,0.5636363636363639,0.3277310924369743,False,New Orleans Pelicans,114.4,109.2,2022.0,0.7227722772277233,0.8333333333333329,True
711,Atlanta Hawks,107.0,114.4,2020,False,0.2260869565217386,0.0325203252032513,False,New York Knicks,113.9,112.3,2022.0,0.6732673267326739,0.56140350877193,False
712,Boston Celtics,112.8,106.5,2020,False,0.7304347826086949,0.6747967479674797,True,Oklahoma City Thunder,110.8,112.3,2022.0,0.36633663366336633,0.56140350877193,False
713,Brooklyn Nets,108.7,109.2,2020,False,0.3739130434782606,0.455284552845528,False,Orlando Magic,112.0,114.5,2022.0,0.4851485148514853,0.368421052631579,False
714,Charlotte Hornets,105.9,112.8,2020,False,0.1304347826086956,0.1626016260162601,False,Philadelphia 76ers,112.5,107.6,2022.0,0.5346534653465348,0.973684210526316,True
715,Chicago Bulls,105.8,108.9,2020,False,0.1217391304347818,0.4796747967479668,False,Phoenix Suns,116.0,113.4,2022.0,0.881188118811881,0.46491228070175394,False
716,Cleveland Cavaliers,106.9,114.8,2020,False,0.217391304347826,0.0,False,Portland Trail Blazers,113.8,115.0,2022.0,0.6633663366336631,0.32456140350877205,False
717,Dallas Mavericks,115.9,111.2,2020,False,1.0,0.2926829268292679,False,Sacramento Kings,115.5,112.6,2022.0,0.8316831683168315,0.5350877192982462,True
718,Denver Nuggets,112.6,110.4,2020,False,0.7130434782608686,0.3577235772357717,False,San Antonio Spurs,107.4,118.7,2022.0,0.029702970297030805,0.0,False
719,Detroit Pistons,108.8,112.3,2020,False,0.3826086956521731,0.2032520325203252,False,Toronto Raptors,113.6,112.5,2022.0,0.643564356435643,0.5438596491228069,False
720,Golden State Warriors,104.4,113.0,2020,False,0.0,0.1463414634146339,False,Utah Jazz,116.9,115.7,2022.0,0.9702970297029706,0.2631578947368419,False
721,Houston Rockets,112.5,109.8,2020,False,0.704347826086956,0.4065040650406505,False,Washington Wizards,111.2,114.5,2022.0,0.40594059405940647,0.368421052631579,False
722,Indiana Pacers,109.5,107.5,2020,False,0.4434782608695647,0.5934959349593495,False,Atlanta Hawks,120.3,120.3,2023.0,0.9225806451612901,0.16783216783216826,False
723,LA Clippers,113.3,106.9,2020,False,0.7739130434782602,0.642276422764227,True,Boston Celtics,121.0,110.6,2023.0,0.967741935483871,0.8461538461538469,True
724,Los Angeles Lakers,111.7,106.1,2020,True,0.634782608695652,0.7073170731707321,True,Brooklyn Nets,117.0,116.1,2023.0,0.7096774193548387,0.46153846153846223,False
725,Memphis Grizzlies,108.7,109.7,2020,False,0.3739130434782606,0.414634146341463,False,Charlotte Hornets,111.4,122.7,2023.0,0.34838709677419394,0.0,False
726,Miami Heat,111.9,109.3,2020,False,0.6521739130434783,0.4471544715447155,False,Chicago Bulls,113.3,115.0,2023.0,0.4709677419354837,0.5384615384615388,False
727,Milwaukee Bucks,111.9,102.5,2020,False,0.6521739130434783,1.0,True,Cleveland Cavaliers,113.6,112.7,2023.0,0.49032258064516093,0.6993006993006994,False
728,Minnesota Timberwolves,107.6,111.6,2020,False,0.2782608695652164,0.2601626016260165,False,Dallas Mavericks,117.8,116.8,2023.0,0.761290322580645,0.41258741258741305,False
729,New Orleans Pelicans,110.5,111.8,2020,False,0.5304347826086951,0.2439024390243903,False,Denver Nuggets,118.1,113.0,2023.0,0.7806451612903222,0.6783216783216787,True
730,New York Knicks,105.9,112.4,2020,False,0.1304347826086956,0.1951219512195116,False,Detroit Pistons,107.3,121.0,2023.0,0.0838709677419353,0.11888111888111907,False
731,Oklahoma City Thunder,110.1,108.1,2020,False,0.4956521739130425,0.544715447154472,False,Golden State Warriors,116.1,115.1,2023.0,0.6516129032258061,0.5314685314685321,False
732,Orlando Magic,107.9,109.2,2020,False,0.3043478260869565,0.455284552845528,False,Houston Rockets,114.0,108.9,2023.0,0.5161290322580645,0.965034965034965,True
733,Philadelphia 76ers,110.7,108.4,2020,False,0.5478260869565215,0.520325203252032,False,Indiana Pacers,121.4,122.0,2023.0,0.9935483870967745,0.04895104895104918,False
734,Phoenix Suns,111.3,110.8,2020,False,0.5999999999999993,0.3252032520325204,False,LA Clippers,117.3,113.5,2023.0,0.729032258064516,0.6433566433566437,True
735,Portland Trail Blazers,113.2,114.3,2020,False,0.7652173913043476,0.040650406504065,False,Los Angeles Lakers,113.0,113.4,2023.0,0.45161290322580644,0.6503496503496502,False
736,Sacramento Kings,109.5,111.4,2020,False,0.4434782608695647,0.2764227642276416,False,Memphis Grizzlies,108.2,113.4,2023.0,0.14193548387096794,0.6503496503496502,False
737,San Antonio Spurs,111.7,112.6,2020,False,0.634782608695652,0.1788617886178864,False,Miami Heat,116.9,114.1,2023.0,0.7032258064516133,0.6013986013986021,True
738,Toronto Raptors,110.8,104.7,2020,False,0.556521739130434,0.8211382113821135,True,Milwaukee Bucks,120.8,115.5,2023.0,0.9548387096774191,0.5034965034965038,True
739,Utah Jazz,111.8,109.3,2020,False,0.6434782608695645,0.4471544715447155,False,Minnesota Timberwolves,115.1,108.4,2023.0,0.587096774193548,1.0,True
740,Washington Wizards,110.2,114.7,2020,False,0.5043478260869563,0.0081300813008124,False,New Orleans Pelicans,116.4,114.1,2023.0,0.6709677419354843,0.6013986013986021,True
741,Atlanta Hawks,114.3,112.1,2021,False,0.7931034482758621,0.4536082474226809,False,New York Knicks,118.9,115.5,2023.0,0.8322580645161294,0.5034965034965038,False
742,Boston Celtics,113.1,111.8,2021,False,0.7103448275862067,0.4845360824742269,False,Oklahoma City Thunder,118.5,111.5,2023.0,0.8064516129032258,0.7832167832167836,True
743,Brooklyn Nets,117.3,113.1,2021,False,1.0,0.3505154639175263,False,Orlando Magic,113.4,111.6,2023.0,0.47741935483871006,0.7762237762237769,False
744,Charlotte Hornets,110.1,112.0,2021,False,0.5034482758620688,0.4639175257731958,False,Philadelphia 76ers,121.5,110.0,2023.0,1.0,0.8881118881118885,True
745,Chicago Bulls,110.4,111.5,2021,False,0.5241379310344834,0.515463917525773,False,Phoenix Suns,116.2,117.1,2023.0,0.6580645161290325,0.39160839160839234,False
746,Cleveland Cavaliers,105.2,113.5,2021,False,0.1655172413793107,0.3092783505154638,False,Portland Trail Blazers,108.4,115.1,2023.0,0.15483870967741972,0.5314685314685321,False
747,Dallas Mavericks,114.6,112.3,2021,False,0.8137931034482757,0.4329896907216496,False,Sacramento Kings,116.0,116.0,2023.0,0.6451612903225806,0.4685314685314689,False
748,Denver Nuggets,116.3,111.5,2021,False,0.9310344827586208,0.515463917525773,True,San Antonio Spurs,106.0,119.0,2023.0,0.0,0.258741258741259,False
749,Detroit Pistons,107.6,112.2,2021,False,0.3310344827586205,0.4432989690721645,False,Toronto Raptors,114.4,116.7,2023.0,0.5419354838709681,0.4195804195804197,False
750,Golden State Warriors,110.5,109.4,2021,False,0.5310344827586209,0.7319587628865971,False,Utah Jazz,111.8,117.8,2023.0,0.37419354838709656,0.34265734265734316,False
751,Houston Rockets,107.0,114.4,2021,False,0.2896551724137933,0.216494845360824,False,Washington Wizards,112.7,121.7,2023.0,0.4322580645161292,0.0699300699300699,False
752,Indiana Pacers,111.9,111.9,2021,False,0.6275862068965523,0.4742268041237106,False,Atlanta Hawks,111.7,112.9,2024.0,0.46448087431693996,0.43333333333333335,False
753,LA Clippers,116.7,110.6,2021,False,0.9586206896551728,0.6082474226804128,True,Boston Celtics,119.0,110.8,2024.0,0.8633879781420765,0.5733333333333339,True
754,Los Angeles Lakers,109.8,106.8,2021,False,0.4827586206896552,1.0,True,Brooklyn Nets,113.2,116.7,2024.0,0.546448087431694,0.18000000000000016,False
755,Memphis Grizzlies,111.7,110.5,2021,False,0.6137931034482762,0.6185567010309276,False,Charlotte Hornets,108.4,115.1,2024.0,0.2841530054644811,0.2866666666666674,False
756,Miami Heat,110.6,110.7,2021,False,0.5379310344827585,0.5979381443298964,False,Chicago Bulls,116.1,119.4,2024.0,0.7049180327868849,0.0,False
757,Milwaukee Bucks,116.5,110.7,2021,True,0.9448275862068968,0.5979381443298964,True,Cleveland Cavaliers,120.2,111.0,2024.0,0.9289617486338799,0.5600000000000004,True
758,Minnesota Timberwolves,109.3,114.5,2021,False,0.4482758620689655,0.2061855670103092,False,Dallas Mavericks,118.2,110.3,2024.0,0.8196721311475411,0.6066666666666672,True
759,New Orleans Pelicans,113.0,113.3,2021,False,0.7034482758620692,0.329896907216495,False,Denver Nuggets,116.6,114.9,2024.0,0.7322404371584696,0.30000000000000004,False
760,New York Knicks,110.2,107.8,2021,False,0.5103448275862073,0.8969072164948454,True,Detroit Pistons,111.3,112.9,2024.0,0.4426229508196719,0.43333333333333335,False
761,Oklahoma City Thunder,102.8,113.4,2021,False,0.0,0.3195876288659787,False,Golden State Warriors,111.3,109.3,2024.0,0.4426229508196719,0.6733333333333339,False
762,Orlando Magic,104.6,113.9,2021,False,0.1241379310344825,0.2680412371134014,False,Houston Rockets,111.7,104.4,2024.0,0.46448087431693996,1.0,False
763,Philadelphia 76ers,112.5,107.0,2021,False,0.6689655172413795,0.9793814432989688,True,Indiana Pacers,112.6,116.3,2024.0,0.5136612021857919,0.20666666666666722,False
764,Phoenix Suns,116.3,110.4,2021,False,0.9310344827586208,0.6288659793814425,True,LA Clippers,110.9,108.7,2024.0,0.4207650273224046,0.7133333333333336,False
765,Portland Trail Blazers,117.1,115.3,2021,False,0.986206896551724,0.1237113402061858,False,Los Angeles Lakers,112.3,118.4,2024.0,0.4972677595628413,0.06666666666666665,False
766,Sacramento Kings,112.7,116.5,2021,False,0.6827586206896555,0.0,False,Memphis Grizzlies,116.4,107.3,2024.0,0.7213114754098363,0.8066666666666672,True
767,San Antonio Spurs,110.5,112.0,2021,False,0.5310344827586209,0.4639175257731958,False,Miami Heat,114.5,111.5,2024.0,0.6174863387978141,0.5266666666666671,False
768,Toronto Raptors,111.6,112.0,2021,False,0.6068965517241377,0.4639175257731958,False,Milwaukee Bucks,113.8,111.8,2024.0,0.5792349726775954,0.5066666666666673,False
769,Utah Jazz,116.5,107.5,2021,False,0.9448275862068968,0.9278350515463916,True,Minnesota Timberwolves,111.7,107.4,2024.0,0.46448087431693996,0.8,False
770,Washington Wizards,110.7,112.3,2021,False,0.544827586206897,0.4329896907216496,False,New Orleans Pelicans,105.6,119.2,2024.0,0.13114754098360612,0.01333333333333353,False
771,Atlanta Hawks,115.4,113.7,2022,False,0.9354838709677422,0.2647058823529413,False,New York Knicks,121.5,113.5,2024.0,1.0,0.39333333333333376,False
772,Boston Celtics,113.6,106.2,2022,False,0.7903225806451607,1.0,True,Oklahoma City Thunder,116.2,105.3,2024.0,0.7103825136612023,0.9400000000000006,True
773,Brooklyn Nets,113.2,112.3,2022,False,0.7580645161290324,0.4019607843137261,False,Orlando Magic,109.2,104.9,2024.0,0.3278688524590164,0.9666666666666667,False
774,Charlotte Hornets,113.6,113.1,2022,False,0.7903225806451607,0.3235294117647069,False,Philadelphia 76ers,106.7,112.3,2024.0,0.19125683060109291,0.47333333333333394,False
775,Chicago Bulls,112.7,113.2,2022,False,0.7177419354838711,0.3137254901960786,False,Phoenix Suns,113.9,115.7,2024.0,0.5846994535519128,0.2466666666666668,False
776,Cleveland Cavaliers,111.0,108.9,2022,False,0.5806451612903225,0.7352941176470587,True,Portland Trail Blazers,106.7,116.8,2024.0,0.19125683060109291,0.1733333333333339,False
777,Dallas Mavericks,112.5,109.1,2022,False,0.7016129032258064,0.7156862745098048,True,Sacramento Kings,115.2,113.3,2024.0,0.6557377049180328,0.4066666666666673,False
778,Denver Nuggets,113.8,111.5,2022,False,0.8064516129032254,0.4803921568627455,False,San Antonio Spurs,112.0,113.8,2024.0,0.48087431693989063,0.37333333333333385,False
779,Detroit Pistons,105.6,113.3,2022,False,0.1451612903225803,0.3039215686274517,False,Toronto Raptors,111.9,115.4,2024.0,0.475409836065574,0.2666666666666667,False
780,Golden State Warriors,112.1,106.6,2022,True,0.6693548387096769,0.960784313725491,True,Utah Jazz,111.5,117.9,2024.0,0.4535519125683059,0.09999999999999998,False
781,Houston Rockets,108.1,116.4,2022,False,0.3467741935483867,0.0,False,Washington Wizards,103.2,118.7,2024.0,0.0,0.046666666666666856,False
782,Indiana Pacers,111.9,115.5,2022,False,0.6532258064516133,0.0882352941176476,False,,,,,,,
783,LA Clippers,109.5,109.5,2022,False,0.4596774193548387,0.6764705882352945,False,,,,,,,
784,Los Angeles Lakers,110.0,112.8,2022,False,0.5,0.352941176470589,False,,,,,,,
785,Memphis Grizzlies,114.3,108.9,2022,False,0.8467741935483867,0.7352941176470587,True,,,,,,,
786,Miami Heat,113.0,108.4,2022,False,0.7419354838709676,0.7843137254901958,True,,,,,,,
787,Milwaukee Bucks,114.3,111.1,2022,False,0.8467741935483867,0.5196078431372559,True,,,,,,,
788,Minnesota Timberwolves,113.8,111.0,2022,False,0.8064516129032254,0.5294117647058827,True,,,,,,,
789,New Orleans Pelicans,111.2,112.0,2022,False,0.5967741935483872,0.4313725490196083,False,,,,,,,
790,New York Knicks,109.7,110.2,2022,False,0.4758064516129034,0.607843137254902,False,,,,,,,
791,Oklahoma City Thunder,103.8,111.7,2022,False,0.0,0.4607843137254903,False,,,,,,,
792,Orlando Magic,103.9,112.1,2022,False,0.0080645161290329,0.4215686274509813,False,,,,,,,
793,Philadelphia 76ers,113.0,110.2,2022,False,0.7419354838709676,0.607843137254902,True,,,,,,,
794,Phoenix Suns,114.2,106.8,2022,False,0.8387096774193549,0.9411764705882358,True,,,,,,,
795,Portland Trail Blazers,107.3,116.3,2022,False,0.2822580645161289,0.0098039215686283,False,,,,,,,
796,Sacramento Kings,109.6,114.8,2022,False,0.4677419354838705,0.15686274509804,False,,,,,,,
797,San Antonio Spurs,111.9,111.7,2022,False,0.6532258064516133,0.4607843137254903,False,,,,,,,
798,Toronto Raptors,112.1,109.9,2022,False,0.6693548387096769,0.6372549019607842,True,,,,,,,
799,Utah Jazz,116.2,110.0,2022,False,1.0,0.6274509803921573,True,,,,,,,
800,Washington Wizards,110.2,113.6,2022,False,0.5161290322580647,0.2745098039215696,False,,,,,,,
801,Atlanta Hawks,115.5,115.4,2023,False,0.6960784313725492,0.4329896907216488,False,,,,,,,
802,Boston Celtics,117.3,110.6,2023,False,0.8725490196078433,0.9278350515463928,True,,,,,,,
803,Brooklyn Nets,114.6,113.5,2023,False,0.6078431372549016,0.6288659793814435,False,,,,,,,
804,Charlotte Hornets,108.4,114.7,2023,False,0.0,0.5051546391752575,False,,,,,,,
805,Chicago Bulls,112.8,111.5,2023,False,0.4313725490196075,0.8350515463917529,False,,,,,,,
806,Cleveland Cavaliers,115.5,109.9,2023,False,0.6960784313725492,1.0,True,,,,,,,
807,Dallas Mavericks,115.9,116.1,2023,False,0.7352941176470597,0.3608247422680416,False,,,,,,,
808,Denver Nuggets,116.8,113.5,2023,True,0.823529411764706,0.6288659793814435,True,,,,,,,
809,Detroit Pistons,109.9,117.8,2023,False,0.1470588235294119,0.1855670103092782,False,,,,,,,
810,Golden State Warriors,115.1,113.4,2023,False,0.6568627450980389,0.6391752577319583,True,,,,,,,
811,Houston Rockets,110.5,118.6,2023,False,0.2058823529411761,0.1030927835051547,False,,,,,,,
812,Indiana Pacers,113.8,117.1,2023,False,0.5294117647058821,0.2577319587628869,False,,,,,,,
813,LA Clippers,114.0,113.6,2023,False,0.5490196078431373,0.6185567010309285,False,,,,,,,
814,Los Angeles Lakers,113.9,113.2,2023,False,0.5392156862745104,0.6597938144329896,False,,,,,,,
815,Memphis Grizzlies,114.7,110.7,2023,False,0.6176470588235298,0.9175257731958764,True,,,,,,,
816,Miami Heat,112.3,112.8,2023,False,0.3823529411764702,0.701030927835052,False,,,,,,,
817,Milwaukee Bucks,114.3,110.9,2023,False,0.5784313725490194,0.8969072164948453,True,,,,,,,
818,Minnesota Timberwolves,113.3,113.1,2023,False,0.4803921568627448,0.6701030927835059,False,,,,,,,
819,New Orleans Pelicans,113.8,112.0,2023,False,0.5294117647058821,0.7835051546391756,True,,,,,,,
820,New York Knicks,117.0,114.2,2023,False,0.8431372549019611,0.5567010309278349,True,,,,,,,
821,Oklahoma City Thunder,114.2,113.2,2023,False,0.5686274509803925,0.6597938144329896,False,,,,,,,
822,Orlando Magic,111.3,113.7,2023,False,0.2843137254901955,0.6082474226804122,False,,,,,,,
823,Philadelphia 76ers,117.0,112.7,2023,False,0.8431372549019611,0.7113402061855669,True,,,,,,,
824,Phoenix Suns,114.5,112.3,2023,False,0.5980392156862746,0.7525773195876295,True,,,,,,,
825,Portland Trail Blazers,114.0,118.0,2023,False,0.5490196078431373,0.164948453608247,False,,,,,,,
826,Sacramento Kings,118.6,116.0,2023,False,1.0,0.3711340206185566,False,,,,,,,
827,San Antonio Spurs,109.7,119.6,2023,False,0.1274509803921567,0.0,False,,,,,,,
828,Toronto Raptors,114.6,113.1,2023,False,0.6078431372549016,0.6701030927835059,True,,,,,,,
829,Utah Jazz,115.3,116.0,2023,False,0.676470588235294,0.3711340206185566,False,,,,,,,
